field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,823751,240.33757,54.41289,1.4271,25.826
ELAIS-N1,3228603,240.09648,55.75386,1.6041,25.361
ELAIS-N1,2446907,242.40403,53.69245,0.7979,23.310
ELAIS-N1,1170874,244.45472,54.23292,1.5839,25.640
ELAIS-N1,392310,243.73874,55.23961,0.7392,23.311
ELAIS-N1,2485439,239.83965,54.16090,0.4533,22.189
ELAIS-N1,2701492,241.53091,53.93276,1.1367,24.142
ELAIS-N1,2290233,243.95963,56.42252,1.0865,23.717
ELAIS-N1,2653334,245.03352,55.40712,0.5126,22.922
ELAIS-N1,207673,240.64717,53.65639,1.5225,25.866
ELAIS-N1,611612,239.86713,54.62874,1.1098,24.348
ELAIS-N1,1520421,245.62500,55.20370,1.5756,25.684
ELAIS-N1,1866864,245.17799,54.46087,1.3473,25.096
ELAIS-N1,2506236,239.94760,53.41589,1.3192,24.263
ELAIS-N1,2033267,245.11222,53.77658,1.8804,26.258
ELAIS-N1,2722191,245.55398,53.18726,0.2257,21.510
ELAIS-N1,2490381,241.29335,53.48806,0.9837,24.004
ELAIS-N1,308819,243.65747,54.24492,0.1536,20.376
ELAIS-N1,2627937,244.34135,53.76456,1.8245,26.667
ELAIS-N1,1284940,242.87927,53.63235,2.1433,-9.000
ELAIS-N1,2085968,243.46935,55.76581,1.2210,24.154
ELAIS-N1,1792594,242.59644,54.80851,1.1492,24.270
ELAIS-N1,2593092,243.82637,56.43445,1.5144,25.569
ELAIS-N1,1869166,241.42507,54.44887,2.5271,-9.000
ELAIS-N1,3343497,241.92372,55.17976,1.2777,24.469
ELAIS-N1,1926200,242.71178,56.35094,1.5558,26.021
ELAIS-N1,509211,242.44382,54.89238,1.4005,24.998
ELAIS-N1,263096,242.81121,56.30320,1.5146,25.493
ELAIS-N1,2094256,244.96427,54.25692,1.8772,26.761
ELAIS-N1,2037777,239.07521,54.02884,1.1266,24.157
ELAIS-N1,567078,242.12079,52.75365,0.9021,24.177
ELAIS-N1,86134,244.44216,53.23540,0.9682,24.107
ELAIS-N1,1358189,242.42597,54.32891,2.3018,-9.000
ELAIS-N1,1318754,238.84388,54.61675,0.5048,-9.000
ELAIS-N1,1290911,241.08553,52.89825,1.2452,24.911
ELAIS-N1,2145828,242.56027,53.87270,1.8371,26.928
ELAIS-N1,2122480,240.28947,53.27151,1.6209,25.892
ELAIS-N1,2398947,243.86463,55.47888,0.6389,23.437
ELAIS-N1,2854329,239.72805,53.47603,0.9099,23.707
ELAIS-N1,849233,242.33720,56.00475,1.3410,24.797
ELAIS-N1,3239767,243.24207,53.72851,0.8382,23.596
ELAIS-N1,933966,240.61195,54.43688,1.3478,24.854
ELAIS-N1,2871054,242.01449,53.94477,1.6141,26.105
ELAIS-N1,2654443,244.67763,53.60830,1.4450,24.685
ELAIS-N1,2193413,241.13007,55.68215,0.8995,23.819
ELAIS-N1,1948257,242.34451,53.96879,2.1077,26.703
ELAIS-N1,2503388,242.11620,54.54481,0.4591,22.690
ELAIS-N1,2663456,244.65025,55.86140,0.7690,24.092
ELAIS-N1,782361,239.86160,53.48806,0.8716,23.722
ELAIS-N1,751664,243.70600,55.40712,1.3332,24.339
ELAIS-N1,3086652,244.88407,54.97622,1.7838,25.821
ELAIS-N1,2611176,242.89581,55.95697,0.9200,23.822
ELAIS-N1,2884887,240.57861,54.18491,0.4005,22.277
ELAIS-N1,2654816,240.76936,54.94029,1.2853,24.546
ELAIS-N1,538610,241.64363,54.73661,2.2396,-9.000
ELAIS-N1,2617508,240.83774,54.89238,0.8518,23.964
ELAIS-N1,2599317,241.63262,53.60830,1.8831,26.685
ELAIS-N1,64359,243.96589,52.85005,1.1019,24.814
ELAIS-N1,916702,244.92165,54.44887,0.7774,24.223
ELAIS-N1,1169878,244.25926,53.29558,0.8386,23.584
ELAIS-N1,2824919,241.53092,55.10794,2.4430,-9.000
ELAIS-N1,1585652,244.45619,55.45496,0.9626,23.961
ELAIS-N1,1101602,242.08061,54.43688,1.0985,24.329
ELAIS-N1,1463371,240.12981,53.76456,1.7683,26.452
ELAIS-N1,2468250,241.33634,55.23961,0.9837,23.979
ELAIS-N1,2058931,242.34578,55.21567,2.6702,-9.000
ELAIS-N1,3227345,242.15100,56.47024,1.0426,24.934
ELAIS-N1,956114,241.80264,55.75386,1.7909,26.487
ELAIS-N1,1470988,243.61500,55.20370,1.0570,24.113
ELAIS-N1,1775720,243.31226,54.19691,1.5646,25.882
ELAIS-N1,952710,239.31546,55.17976,1.7165,26.728
ELAIS-N1,261934,245.18865,53.35574,0.8752,24.122
ELAIS-N1,2524391,243.38089,53.77658,2.3035,-9.000
ELAIS-N1,728690,242.63865,55.93308,1.9021,26.002
ELAIS-N1,3331714,245.56976,54.13690,0.3253,21.808
ELAIS-N1,1753170,243.70500,55.20370,1.0302,24.225
ELAIS-N1,1825727,243.66845,55.33533,1.3254,24.455
ELAIS-N1,2384400,242.06352,53.60830,0.5813,22.799
ELAIS-N1,3220243,242.38344,53.36777,1.7105,26.438
ELAIS-N1,3162562,242.75160,55.55063,0.8753,23.824
ELAIS-N1,94822,244.59749,54.83247,1.8634,26.548
ELAIS-N1,1065425,243.72424,54.52083,0.4034,22.185
ELAIS-N1,315481,243.78181,55.83751,1.5945,26.338
ELAIS-N1,515978,243.99420,56.00475,1.4104,24.811
ELAIS-N1,1921988,242.68859,52.70543,1.1065,24.338
ELAIS-N1,2355925,243.02666,54.74860,1.1396,24.765
ELAIS-N1,3046483,241.06835,53.63235,1.4939,24.999
ELAIS-N1,2558537,241.23389,54.88040,1.5777,26.368
ELAIS-N1,3289496,243.61233,55.57455,1.5020,25.777
ELAIS-N1,1260076,244.73811,53.86068,1.2068,25.380
ELAIS-N1,1545710,242.27182,55.31140,2.2177,-9.000
ELAIS-N1,1762048,244.03448,54.66470,1.2757,25.051
ELAIS-N1,2278027,243.86400,53.70447,1.7057,26.545
ELAIS-N1,1084763,241.22519,54.32891,1.2005,24.081
ELAIS-N1,965996,245.08216,54.68867,1.8244,25.859
ELAIS-N1,2983519,244.67435,55.27551,1.5332,25.187
ELAIS-N1,419733,242.22203,55.80166,0.8967,24.052
ELAIS-N1,2550675,243.08153,54.11289,2.1062,28.247
ELAIS-N1,1128132,244.09694,53.19930,1.3296,24.736
ELAIS-N1,2824269,244.50000,55.56259,1.1172,24.312
ELAIS-N1,2657213,239.70369,54.14890,2.1133,27.040
ELAIS-N1,853860,243.38328,53.16318,1.8649,26.186
ELAIS-N1,2374478,243.49875,52.87415,1.7548,25.895
ELAIS-N1,2875748,239.94542,54.92831,1.0066,24.019
ELAIS-N1,774733,241.29910,53.93276,1.0343,24.626
ELAIS-N1,109921,241.26383,54.31692,1.1753,24.364
ELAIS-N1,1075917,239.22706,55.10794,0.9209,24.137
ELAIS-N1,1703511,242.63337,54.08887,0.7379,23.661
ELAIS-N1,1322546,240.13473,55.13188,1.6097,25.751
ELAIS-N1,1600819,242.40020,54.83247,1.1516,24.022
ELAIS-N1,2987779,241.84990,53.54818,1.5233,25.259
ELAIS-N1,617172,240.67368,52.99461,1.0179,24.414
ELAIS-N1,2274426,243.43246,55.49084,2.0207,26.831
ELAIS-N1,2140622,244.02404,53.76456,0.9881,24.061
ELAIS-N1,386929,243.86084,55.07202,1.5909,25.497
ELAIS-N1,2608736,244.46880,53.70447,0.9684,23.799
ELAIS-N1,2000974,244.86107,54.06486,1.1731,24.375
ELAIS-N1,539942,241.80560,55.21567,1.7072,26.090
ELAIS-N1,1362740,242.87894,54.62874,1.5743,25.669
ELAIS-N1,2715486,242.60427,54.08887,0.5077,22.271
ELAIS-N1,1923395,239.51427,53.77658,1.3092,24.193
ELAIS-N1,2181295,241.23727,54.68867,0.5354,23.140
ELAIS-N1,2518641,242.65407,53.42792,1.1813,25.059
ELAIS-N1,124368,242.04170,56.37480,0.4404,22.125
ELAIS-N1,3171758,241.61222,54.47286,1.0768,24.190
ELAIS-N1,3098078,240.96820,53.09095,1.9458,27.149
ELAIS-N1,2430305,242.50904,54.68867,2.6472,-9.000
ELAIS-N1,1211437,240.93691,53.35574,1.2380,24.866
ELAIS-N1,1898430,242.32591,52.42808,0.5680,-9.000
ELAIS-N1,2712065,240.12442,55.03610,1.0976,24.201
ELAIS-N1,541834,241.80041,55.90919,1.3319,24.777
ELAIS-N1,1635804,243.10775,55.11991,1.4099,25.374
ELAIS-N1,2715064,245.53779,54.05285,0.4683,22.168
ELAIS-N1,2192716,243.97321,54.91633,1.9239,26.895
ELAIS-N1,2448449,244.80994,54.26892,1.1798,24.702
ELAIS-N1,1199125,242.80123,54.25692,2.0354,27.398
ELAIS-N1,1932388,240.19043,54.34091,1.2300,24.705
ELAIS-N1,2465045,241.19465,54.89238,1.8404,27.223
ELAIS-N1,2091827,240.11293,54.54481,2.0152,27.684
ELAIS-N1,1016249,243.21499,54.53282,0.9842,23.927
ELAIS-N1,2825013,241.87870,54.70066,1.8554,26.256
ELAIS-N1,2506469,242.44040,53.95678,0.7878,23.580
ELAIS-N1,389178,244.47102,53.31964,1.7552,26.034
ELAIS-N1,76719,241.89541,54.83247,2.3072,-9.000
ELAIS-N1,669525,242.28379,54.71264,1.7019,25.982
ELAIS-N1,1305638,239.96668,53.39183,0.2840,21.684
ELAIS-N1,298128,242.94626,53.01870,0.6714,23.720
ELAIS-N1,2146511,242.58268,54.19691,0.3629,22.371
ELAIS-N1,743767,242.32456,54.26892,2.1810,-9.000
ELAIS-N1,259143,239.96593,54.22092,1.5340,25.850
ELAIS-N1,2069196,241.28018,55.90919,1.3671,25.080
ELAIS-N1,47004,243.23960,55.14385,1.5534,26.017
ELAIS-N1,1938237,241.06163,55.76581,0.7173,23.708
ELAIS-N1,1887115,243.82293,56.02863,1.0032,23.867
ELAIS-N1,1239102,239.15359,55.26354,0.7625,22.880
ELAIS-N1,492867,241.96649,54.31692,1.3450,24.870
ELAIS-N1,2382446,241.08771,53.30761,1.0237,24.355
ELAIS-N1,1146671,241.71637,54.18491,1.0951,24.087
ELAIS-N1,672159,243.00000,56.21966,0.6664,23.112
ELAIS-N1,1480239,243.52300,56.50602,0.7722,23.813
ELAIS-N1,2565949,243.54103,55.67019,1.2112,24.319
ELAIS-N1,923331,241.42358,55.16779,1.5037,25.067
ELAIS-N1,1868344,240.95832,56.07640,1.5450,25.684
ELAIS-N1,1293139,241.74562,56.24353,0.9737,23.973
ELAIS-N1,1721734,244.05710,54.42489,1.5277,25.504
ELAIS-N1,621543,241.32256,52.95848,0.8529,23.629
ELAIS-N1,717364,243.75941,52.94643,0.3826,22.314
ELAIS-N1,1409974,241.35062,53.48806,0.7862,23.469
ELAIS-N1,1064795,242.12116,54.46087,1.0881,24.287
ELAIS-N1,3300225,243.75242,54.02884,1.1672,24.401
ELAIS-N1,2475416,243.72357,53.74053,1.6981,25.895
ELAIS-N1,1937549,244.88958,54.79653,1.2573,25.722
ELAIS-N1,3208681,241.18525,54.60476,1.8764,27.400
ELAIS-N1,2250471,242.03786,53.48806,1.1284,25.037
ELAIS-N1,1196880,243.46491,54.26892,2.0548,27.196
ELAIS-N1,1672097,244.03517,53.33167,1.3122,24.695
ELAIS-N1,1135721,242.37931,54.66470,1.1945,24.613
ELAIS-N1,1774128,241.93437,54.82049,0.5771,23.165
ELAIS-N1,250316,239.05788,54.71264,0.6510,23.330
ELAIS-N1,93158,241.78811,55.46692,1.2656,24.739
ELAIS-N1,1845631,243.98208,54.36491,2.1459,-9.000
ELAIS-N1,2604478,243.26289,56.27934,0.9049,24.265
ELAIS-N1,3046897,243.86328,52.66927,0.6359,23.198
ELAIS-N1,2915413,244.91827,54.49685,0.2804,21.625
ELAIS-N1,767185,241.15308,54.83247,1.1914,24.895
ELAIS-N1,896684,242.33168,54.84446,1.6592,26.593
ELAIS-N1,960704,242.03510,53.25947,0.3405,22.318
ELAIS-N1,412757,243.61310,54.38890,0.5572,23.294
ELAIS-N1,3086686,243.54730,53.90874,1.0285,24.037
ELAIS-N1,2567985,242.82012,55.77776,1.5031,25.199
ELAIS-N1,261953,244.44745,53.52413,1.2033,24.506
ELAIS-N1,2799890,243.83653,54.28092,1.8344,26.105
ELAIS-N1,2447340,241.21513,55.50280,0.3181,21.711
ELAIS-N1,1293085,244.80868,53.88471,1.1456,24.699
ELAIS-N1,1857249,240.39277,55.00017,0.2768,21.750
ELAIS-N1,1236097,241.62149,53.12707,1.5180,25.489
ELAIS-N1,205046,241.37283,53.83666,1.2054,24.989
ELAIS-N1,981536,241.42977,55.57455,1.2422,24.314
ELAIS-N1,1929250,240.42489,53.50008,1.4202,25.368
ELAIS-N1,591650,240.85342,53.87270,1.1673,24.553
ELAIS-N1,3175745,244.23511,56.13610,0.8736,23.958
ELAIS-N1,773099,243.60807,52.83800,1.2765,25.011
ELAIS-N1,2096157,242.18601,56.04057,1.6191,25.097
ELAIS-N1,136394,244.40094,53.04278,1.3206,25.422
ELAIS-N1,610010,241.88399,53.65639,2.1281,-9.000
ELAIS-N1,1277372,241.62627,54.56879,1.5080,25.675
ELAIS-N1,2860201,243.38964,54.61675,1.8685,26.115
ELAIS-N1,1392411,243.02070,54.67669,2.3386,-9.000
ELAIS-N1,253522,245.77933,54.17291,0.6500,23.309
ELAIS-N1,886447,243.23114,53.82464,1.3327,25.234
ELAIS-N1,3136378,241.50190,53.21133,1.3977,25.254
ELAIS-N1,3058751,240.34125,54.80851,1.0808,24.380
ELAIS-N1,1484148,243.84507,52.86210,1.9003,26.205
ELAIS-N1,2509142,243.46643,54.38890,0.5140,22.393
ELAIS-N1,1610682,241.41359,52.87415,1.0222,24.087
ELAIS-N1,2970608,241.70088,53.21133,0.5888,22.988
ELAIS-N1,2877379,242.73213,54.11289,1.7608,26.190
ELAIS-N1,1877560,241.42271,54.64073,1.1437,24.271
ELAIS-N1,3223896,241.96839,53.62033,2.1636,-9.000
ELAIS-N1,2312727,243.81688,53.52413,1.2616,24.562
ELAIS-N1,2898157,243.79229,52.89825,1.0683,24.389
ELAIS-N1,3140968,242.87417,53.43995,1.8085,26.319
ELAIS-N1,457491,243.58696,55.32337,0.7209,23.314
ELAIS-N1,1197626,241.96075,54.20891,2.4158,-9.000
ELAIS-N1,2417369,244.41446,55.84946,1.2732,24.710
ELAIS-N1,1930918,244.31631,53.37980,1.7052,25.809
ELAIS-N1,220641,244.13503,54.85644,1.4579,25.370
ELAIS-N1,1126968,242.58638,54.38890,1.2071,24.699
ELAIS-N1,2688740,239.42445,55.86140,0.7210,-9.000
ELAIS-N1,2410777,241.35956,55.06005,2.0183,27.107
ELAIS-N1,948332,243.94581,54.66470,1.5597,25.404
ELAIS-N1,2042711,243.55745,53.81263,0.4883,23.084
ELAIS-N1,3136011,243.40977,54.83247,2.3050,-9.000
ELAIS-N1,362071,245.55254,53.63235,1.5284,26.079
ELAIS-N1,2643146,242.71150,54.89238,0.5990,23.305
ELAIS-N1,2978161,244.48259,53.98080,1.0904,24.337
ELAIS-N1,416598,244.58140,54.94029,1.5401,25.444
ELAIS-N1,182590,244.64727,54.29292,0.8088,23.786
ELAIS-N1,3178501,245.16993,53.77658,0.9114,23.936
ELAIS-N1,2464844,241.64765,54.38890,2.2731,-9.000
ELAIS-N1,557326,241.00813,52.81390,1.2068,24.458
ELAIS-N1,768683,244.67057,55.32337,1.2414,24.811
ELAIS-N1,577972,241.34306,55.41908,1.2112,25.280
ELAIS-N1,661129,242.42928,52.59693,1.2188,24.738
ELAIS-N1,472562,239.75336,55.44300,0.5535,22.687
ELAIS-N1,746893,244.97525,54.84446,0.7964,23.386
ELAIS-N1,2326068,239.45897,54.94029,1.0557,24.336
ELAIS-N1,1158790,245.19450,53.25947,1.3815,25.026
ELAIS-N1,749393,243.93593,53.93276,1.7686,26.123
ELAIS-N1,463360,240.01518,55.63433,0.5619,22.774
ELAIS-N1,155924,241.06002,54.01683,1.5405,25.797
ELAIS-N1,81259,243.04012,56.20772,0.9866,23.932
ELAIS-N1,1083477,240.63779,53.66841,0.6845,23.532
ELAIS-N1,77897,244.66412,55.11991,1.8850,26.250
ELAIS-N1,2409667,241.26768,56.41059,1.8226,26.135
ELAIS-N1,470512,241.85763,56.21966,1.6067,26.248
ELAIS-N1,1523062,243.64159,54.67669,1.0186,24.164
ELAIS-N1,2539946,240.42345,55.07202,0.6097,23.245
ELAIS-N1,2065343,243.56008,54.95227,0.8741,23.497
ELAIS-N1,2003792,244.20680,53.07891,1.1085,24.320
ELAIS-N1,3099079,244.61351,54.25692,1.7382,27.060
ELAIS-N1,3195786,240.88235,54.28092,0.6492,23.073
ELAIS-N1,2852597,243.83582,55.02412,0.4106,22.418
ELAIS-N1,736746,245.55130,55.17976,0.8244,23.468
ELAIS-N1,2639787,240.54792,55.39515,0.5862,22.927
ELAIS-N1,2211212,243.92339,55.64628,0.7086,23.092
ELAIS-N1,1624862,242.16128,56.30320,1.4668,25.424
ELAIS-N1,1941109,242.47543,55.78971,1.2906,24.695
ELAIS-N1,66560,241.84366,54.59277,1.4109,26.279
ELAIS-N1,133925,241.83910,55.47888,0.5682,22.953
ELAIS-N1,2519522,241.09457,54.53282,1.9942,27.926
ELAIS-N1,666077,243.72699,55.99280,1.0849,24.407
ELAIS-N1,1840005,243.80529,55.39515,1.6834,26.272
ELAIS-N1,2623916,244.08430,54.05285,1.3528,25.215
ELAIS-N1,1330855,241.61208,56.02863,1.0616,24.072
ELAIS-N1,2904349,241.47581,54.00482,0.7302,23.512
ELAIS-N1,1135800,242.02703,52.57281,0.8949,23.742
ELAIS-N1,2966213,242.50000,55.13188,1.2401,25.126
ELAIS-N1,288141,245.15764,54.66470,1.8051,26.428
ELAIS-N1,2574365,240.24217,54.78455,0.8053,23.792
ELAIS-N1,1948215,242.63893,54.71264,2.5968,-9.000
ELAIS-N1,2152845,243.10751,56.04057,1.6358,26.126
ELAIS-N1,1710664,242.75346,53.09095,1.4357,24.604
ELAIS-N1,3345169,240.84359,55.14385,1.2777,24.771
ELAIS-N1,1400332,241.10450,53.88471,1.7358,26.171
ELAIS-N1,1916471,243.02766,56.06446,1.1853,24.626
ELAIS-N1,2748962,243.83926,54.40090,1.4584,25.590
ELAIS-N1,914551,241.05937,56.02863,1.3748,25.398
ELAIS-N1,193590,241.32839,56.37480,1.4347,25.102
ELAIS-N1,3212498,242.23153,54.66470,0.9060,23.732
ELAIS-N1,1971085,242.71983,53.81263,2.5258,-9.000
ELAIS-N1,1627738,242.56489,54.22092,1.6152,26.165
ELAIS-N1,3151672,241.43300,54.40090,1.2413,24.812
ELAIS-N1,3102121,241.35557,54.68867,2.0584,27.851
ELAIS-N1,2799578,240.57283,55.69410,1.5638,26.052
ELAIS-N1,1844452,242.70680,53.63235,1.5598,26.399
ELAIS-N1,1732784,240.67399,54.61675,0.8523,23.446
ELAIS-N1,1196188,242.57925,53.72851,0.4273,22.640
ELAIS-N1,1873891,244.33410,54.53282,0.6238,23.284
ELAIS-N1,2973473,240.61254,53.88471,0.5947,23.542
ELAIS-N1,172764,240.62007,53.17522,0.7526,23.450
ELAIS-N1,2439129,243.11441,54.38890,1.0064,23.807
ELAIS-N1,1652191,242.35801,55.70605,1.5130,25.023
ELAIS-N1,942762,242.28814,55.09596,1.4668,25.321
ELAIS-N1,2924259,240.81578,53.03074,0.8190,24.389
ELAIS-N1,3315980,243.27660,54.89238,1.4764,24.775
ELAIS-N1,365533,245.25142,53.25947,1.6143,25.155
ELAIS-N1,145582,243.65132,52.89825,1.5454,25.833
ELAIS-N1,1669427,241.51430,54.71264,2.2296,-9.000
ELAIS-N1,1068131,241.78089,53.90874,2.1685,-9.000
ELAIS-N1,1871183,245.47720,54.36491,0.8305,23.543
ELAIS-N1,975896,243.41754,53.43995,1.6318,25.548
ELAIS-N1,1280196,243.98901,52.98257,0.7761,23.650
ELAIS-N1,1806106,241.13629,54.92831,1.0011,23.710
ELAIS-N1,199122,239.85363,55.53868,1.4387,24.043
ELAIS-N1,228050,244.88541,54.02884,1.4130,25.426
ELAIS-N1,2239264,241.29676,53.03074,1.2686,25.027
ELAIS-N1,2900518,240.07296,54.19691,1.9039,25.318
ELAIS-N1,1363852,244.25111,53.30761,1.5013,25.549
ELAIS-N1,285950,242.54163,54.44887,0.7454,23.297
ELAIS-N1,2422694,245.69676,54.52083,0.7473,23.560
ELAIS-N1,2781739,242.04593,56.44638,1.0770,24.167
ELAIS-N1,3192017,242.39027,53.47603,1.7938,26.404
ELAIS-N1,955073,244.46921,53.78859,1.7724,25.889
ELAIS-N1,3068154,239.58528,55.17976,1.3668,24.770
ELAIS-N1,3077368,243.54563,53.99281,1.8539,27.144
ELAIS-N1,2961743,242.87411,54.31692,2.6065,-9.000
ELAIS-N1,2846463,240.40918,53.81263,1.3110,25.004
ELAIS-N1,2034113,243.83201,54.98820,1.3973,25.032
ELAIS-N1,1893522,241.94018,52.88620,0.8155,24.151
ELAIS-N1,2069110,244.18941,55.15582,1.5721,25.995
ELAIS-N1,2297662,242.45577,53.89672,0.4050,22.237
ELAIS-N1,2665054,243.97016,53.80061,1.7151,26.243
ELAIS-N1,347229,243.66114,55.75386,1.7722,25.953
ELAIS-N1,354335,244.21661,54.36491,1.8837,26.592
ELAIS-N1,765268,239.14582,54.74860,1.3371,24.953
ELAIS-N1,2755508,245.63788,54.52083,1.1811,24.882
ELAIS-N1,1008566,243.16500,55.20370,0.3398,21.816
ELAIS-N1,1569695,241.84150,54.94029,0.8277,24.312
ELAIS-N1,30584,240.25810,55.63433,1.3387,25.445
ELAIS-N1,2444310,243.77231,52.88620,1.0237,24.633
ELAIS-N1,2649459,239.66176,54.48485,1.1842,24.985
ELAIS-N1,2416463,240.53623,53.94477,1.1054,24.430
ELAIS-N1,668405,240.31764,53.23540,1.6853,25.721
ELAIS-N1,329871,242.54212,54.88040,1.4757,25.601
ELAIS-N1,2620728,242.63783,53.33167,0.9107,23.967
ELAIS-N1,1869939,242.65465,54.92831,1.3453,24.601
ELAIS-N1,3054971,241.56517,56.12416,1.4437,24.788
ELAIS-N1,2475140,241.48585,53.04278,1.2529,24.847
ELAIS-N1,380922,244.68194,54.79653,1.2856,25.617
ELAIS-N1,1597430,244.91123,56.05252,0.6626,23.135
ELAIS-N1,610025,242.03081,52.64516,0.9541,24.765
ELAIS-N1,628174,244.70520,54.97622,1.7310,25.945
ELAIS-N1,1131308,245.16036,55.65824,1.3408,24.338
ELAIS-N1,2161475,241.58282,54.47286,1.0460,24.478
ELAIS-N1,1737645,241.53757,54.79653,0.9480,23.479
ELAIS-N1,3216825,240.69870,54.36491,0.4300,22.583
ELAIS-N1,1619299,238.96807,54.74860,1.0085,23.804
ELAIS-N1,462299,241.67045,54.24492,1.9471,27.047
ELAIS-N1,2013093,242.14075,54.62874,1.3632,25.295
ELAIS-N1,556786,243.18090,55.38319,1.4459,25.368
ELAIS-N1,786285,242.60806,54.28092,1.3412,24.918
ELAIS-N1,1880906,241.75500,55.20370,1.6208,26.462
ELAIS-N1,695852,240.70219,55.06005,0.2840,21.566
ELAIS-N1,889205,241.39180,54.60476,2.5672,-9.000
ELAIS-N1,699633,244.58841,55.77776,1.3872,25.673
ELAIS-N1,2898684,241.03604,55.23961,1.6908,25.650
ELAIS-N1,237173,244.11020,54.72463,0.9150,24.326
ELAIS-N1,2631290,240.96914,53.87270,1.1722,24.691
ELAIS-N1,1700400,243.96218,52.81390,1.4672,26.021
ELAIS-N1,197965,244.27934,54.90435,1.5556,25.395
ELAIS-N1,2198197,241.62016,54.65271,0.5099,22.476
ELAIS-N1,2254737,242.29697,56.32707,1.5074,25.645
ELAIS-N1,2391313,244.16502,54.77256,0.9674,23.997
ELAIS-N1,2819600,239.86765,54.48485,1.4415,25.192
ELAIS-N1,2583933,240.63422,54.59277,1.1012,24.309
ELAIS-N1,476547,241.73846,56.10028,1.3985,24.612
ELAIS-N1,762019,243.08696,53.94477,2.3831,-9.000
ELAIS-N1,1663854,240.59684,54.71264,0.6997,22.916
ELAIS-N1,2856574,241.59980,54.41289,1.8607,26.852
ELAIS-N1,208882,241.42927,54.55680,1.5962,26.316
ELAIS-N1,2847066,242.92947,52.92234,1.3935,25.597
ELAIS-N1,2233446,243.48058,54.12489,0.6565,23.353
ELAIS-N1,2720319,245.44269,53.93276,1.6490,25.803
ELAIS-N1,1962255,242.35447,56.56565,0.9143,23.643
ELAIS-N1,907300,243.10328,54.60476,2.4532,-9.000
ELAIS-N1,2540836,243.43446,55.40712,0.8649,23.487
ELAIS-N1,1007783,243.15400,54.73661,2.3734,-9.000
ELAIS-N1,1014048,241.00033,54.31692,0.9941,24.226
ELAIS-N1,1133857,240.04425,54.59277,0.7766,23.531
ELAIS-N1,631519,241.22306,52.78980,1.1697,24.512
ELAIS-N1,1650419,244.60539,53.80061,1.2866,24.940
ELAIS-N1,2254738,241.36364,56.48217,1.1343,24.263
ELAIS-N1,1465169,241.81010,52.71749,1.1065,24.094
ELAIS-N1,1324900,242.61593,55.49084,1.1538,25.414
ELAIS-N1,785730,239.70549,55.14385,1.0422,24.336
ELAIS-N1,1499819,241.40094,53.04278,1.3153,25.875
ELAIS-N1,2946887,241.10511,54.55680,0.7838,23.284
ELAIS-N1,479569,244.19810,53.34371,1.7424,25.857
ELAIS-N1,3336113,239.25713,54.61675,1.4323,26.032
ELAIS-N1,2082105,242.07849,54.05285,0.6987,23.058
ELAIS-N1,357407,245.39331,53.52413,1.5529,24.714
ELAIS-N1,2354371,243.77151,53.54818,1.7480,26.280
ELAIS-N1,1054797,243.57479,55.50280,0.6764,23.462
ELAIS-N1,2240679,244.27926,55.32337,1.0369,24.368
ELAIS-N1,1895129,241.97701,54.14890,1.7611,27.437
ELAIS-N1,1802702,242.15213,55.15582,1.4225,25.676
ELAIS-N1,912210,244.37521,55.86140,1.6008,25.248
ELAIS-N1,2492973,243.20600,53.98080,2.4885,-9.000
ELAIS-N1,2980115,241.20727,52.58487,0.3326,21.902
ELAIS-N1,3012817,241.15999,52.87415,1.3305,25.352
ELAIS-N1,2492678,242.84990,54.50884,1.9881,27.198
ELAIS-N1,2234948,240.09990,53.36777,1.5925,25.105
ELAIS-N1,1554617,242.86828,53.48806,1.3162,24.780
ELAIS-N1,138348,245.04965,54.95227,0.8616,23.751
ELAIS-N1,3131895,244.07512,54.94029,0.5739,23.510
ELAIS-N1,2890770,240.69590,55.76581,0.8344,24.040
ELAIS-N1,1104960,239.91809,53.84867,1.8364,26.038
ELAIS-N1,725547,242.16114,54.64073,1.0452,24.332
ELAIS-N1,1631790,242.99116,54.55680,2.0870,28.896
ELAIS-N1,1933636,239.75737,53.36777,1.1175,24.806
ELAIS-N1,883836,242.87921,52.75365,1.2939,24.874
ELAIS-N1,692060,241.04728,52.87415,1.7062,25.823
ELAIS-N1,3157576,243.10862,56.39866,0.1160,20.567
ELAIS-N1,2939016,240.23283,54.86842,1.6248,25.372
ELAIS-N1,2252969,243.18815,53.31964,1.4679,24.959
ELAIS-N1,1555089,242.52616,55.64628,0.5321,22.585
ELAIS-N1,902635,240.85163,52.94643,1.4523,25.131
ELAIS-N1,2016239,243.84286,53.40386,1.6149,25.625
ELAIS-N1,2943984,241.35825,54.76058,1.9026,26.491
ELAIS-N1,1884612,242.74178,53.98080,0.8654,23.628
ELAIS-N1,609974,242.80919,53.84867,2.3557,-9.000
ELAIS-N1,2287646,243.82827,53.25947,0.9061,23.971
ELAIS-N1,2087893,244.07378,52.98257,0.8553,24.152
ELAIS-N1,550784,240.59699,52.91029,0.7074,23.496
ELAIS-N1,2634700,239.88777,54.31692,1.1480,24.092
ELAIS-N1,2090173,243.37390,54.23292,1.1164,24.603
ELAIS-N1,3222577,242.39900,55.26354,2.5015,-9.000
ELAIS-N1,1909301,240.89475,52.77775,1.3681,25.497
